time_window,CRUSHED-ORE_Particle_size_-0.038mm,CYCLONEOVERFLOW-COMP_Particle_size_+0.038mm,CYCLONEOVERFLOW-COMP_Particle_size_+0.074mm,CYCLONEOVERFLOW-COMP_Particle_size_+0.150mm,CYCLONEOVERFLOW-COMP_Particle_size_+0.250mm,CYCLONEOVERFLOW-COMP_Particle_size_+0.300mm,CYCLONEOVERFLOW-COMP_Particle_size_+0.500mm,CYCLONEOVERFLOW-COMP_Particle_size_-0.038mm,FLOATATION_CONC-2_CaO,FLOATATION_CONC-2_MgO,FLOATATION_CONC-2_P2O5,FLOATATION_CONC-2_SiO2,FLOTATION_FEED_Particle_size_-0.038mm,PHOS_ACID_BENE_P2O5,PHOS_ACID_BENE_Specific_Gravity,R04_WATER_BENEPLANT_Calcium_Hardness_as_CaCO3,T25_WATER_BENEPLANT_COD,T25_WATER_BENEPLANT_Calcium_Hardness_as_CaCO3,T25_WATER_BENEPLANT_Total_hardness_as_CaCO3,T25_WATER_BENEPLANT_Turbidity,T25_WATER_TAILINGDAM_COD,T25_WATER_TAILINGDAM_Calcium_Hardness_as_CaCO3,T25_WATER_TAILINGDAM_pH,BELTFILTER-CONC_CaO,BELTFILTER-CONC_MgO,BELTFILTER-CONC_Moisture,BELTFILTER-CONC_P2O5,BELTFILTER-CONC_R2O3,BELTFILTER-CONC_SiO2,BELTFILTER-CONC_wt_%_+250_µm,CRUSHED-ORE_CaO,CRUSHED-ORE_MgO,CRUSHED-ORE_Moisture,CRUSHED-ORE_P2O5,CRUSHED-ORE_Paricle_size_+1.00mm,CRUSHED-ORE_Particle_size_+0.038mm,CRUSHED-ORE_Particle_size_+12.5mm,CRUSHED-ORE_Particle_size_+16.0mm,CRUSHED-ORE_Particle_size_+3.35mm,CRUSHED-ORE_Particle_size_+6.3mm,CRUSHED-ORE_Particle_size_+9.0mm,CRUSHED-ORE_R2O3,CRUSHED-ORE_SiO2,FLOATATION-TAIL-PRD_CaO,FLOATATION-TAIL-PRD_MgO,FLOATATION-TAIL-PRD_P2O5,FLOATATION-TAIL-PRD_SiO2,FLOATATION_CONC_CaO,FLOATATION_CONC_MgO,FLOATATION_CONC_P2O5,FLOATATION_CONC_SiO2,FLOTATION_FEED_CaO,FLOTATION_FEED_MgO,FLOTATION_FEED_P2O5,FLOTATION_FEED_Particle_size_+0.038mm,FLOTATION_FEED_Particle_size_+0.250mm,FLOTATION_FEED_SiO2,MILL-FEED_CaO,MILL-FEED_Chloride_as_Cl,MILL-FEED_MgO,MILL-FEED_Moisture,MILL-FEED_P2O5,MILL-FEED_Paricle_size_+1.00mm,MILL-FEED_Particle_size_+0.038mm,MILL-FEED_Particle_size_+12.5mm,MILL-FEED_Particle_size_+16.0mm,MILL-FEED_Particle_size_+3.35mm,MILL-FEED_Particle_size_+6.3mm,MILL-FEED_Particle_size_+9.0mm,MILL-FEED_Particle_size_-0.038mm,MILL-FEED_R2O3,MILL-FEED_SiO2,HARDNESSS_DIFFERENTIAL,WORK_INDEX
2018-03-26 12:00:00,,,,,,,,,,,,,,49.7,1.6019999999999999,,,,,,,,,50.97,0.8566666666666666,17.88333333333333,29.5,0.2733333333333334,1.3233333333333335,26.526666666666667,47.39,2.73,7.04,19.3,13.49255583,29.54404467,21.55707196,,9.599875931,7.955955335,7.056451612999999,0.72,1.43,44.4,5.05,8.2,0.87,,,,,49.13,1.02,21.85,,,1.21,47.99,,1.66,5.78,19.5,14.06761178,29.67557252,14.96728462,,10.75517993,8.560523446,11.27317339,10.70065431,0.67,1.34,0.5,3.94
2018-03-26 15:00:00,,11.4,16.8,22.6,4.1,8.2,0.7,36.1,,,,,6.6,,,,,,,,,,,50.49333333333334,1.0566666666666666,19.463333333333335,30.066666666666666,0.2733333333333334,1.21,20.776666666666667,,,,,,,,,,,,,,44.84,3.51,7.6,0.73,,,,,49.14,1.455,21.5,71.5,21.9,1.02,48.27,,1.89,7.18,19.7,16.57425743,33.84158416,8.97029703,,10.17821782,7.821782177999999,8.514851485,14.099009900000002,0.67,1.15,0.5,3.94
2018-03-26 18:00:00,,,,,,,,,51.31,0.77,31.1,1.09,,,,380.0,,,,,,1000.0,,50.93333333333334,0.9700000000000001,17.753333333333334,29.0,0.25666666666666665,1.1233333333333333,24.146666666666665,47.71,2.19,6.16,20.9,19.0625,32.04861111,12.36111111,,11.14583333,8.784722222000001,5.9375,0.46,1.5,45.61,2.04,8.6,0.71,51.7,0.86,31.8,1.09,49.65,0.82,21.9,,,0.94,47.42,408.0,2.46,6.67,19.9,15.79072533,26.44470868,22.47324614,,11.62901308,7.27705113,7.253269917000001,9.131985731,0.49,1.28,0.5,3.94
2018-03-26 21:00:00,,,,,,,,,,,,,8.0,,,,,,,,,,,50.879999999999995,1.01,17.956666666666663,29.183333333333337,0.25333333333333335,1.1766666666666665,27.136666666666667,,,,,,,,,,,,,,50.86,2.47,8.49,0.69,,,,,48.715,1.2,21.7,71.3,20.7,1.045,48.48,,1.59,7.39,20.05,10.63680896,21.60018661,28.64473991,,10.17028225,9.843713552999999,10.84674598,8.257522742999999,0.48,1.25,0.5,3.94
2018-03-27 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,50.74333333333333,1.0666666666666667,17.956666666666667,29.156666666666666,0.26333333333333336,1.2733333333333334,28.38,48.91,1.85,6.94,20.49,14.75480978,24.60581513,15.95544626,,11.05164183,10.03905685,14.66801678,0.47,0.8,45.56,2.23,7.94,0.73,,,,,49.16,1.12,20.99,,,1.09,48.83,,1.64,6.73,21.07,14.98885963,33.70467895,6.299372087999999,,11.99108771,8.203362366,13.00384849,11.80879076,0.55,1.1,0.5,3.94
2018-03-27 03:00:00,,,,,,,,,,,,,7.4,,,,,,,,,,,50.74333333333333,0.89,17.41,29.72,0.25333333333333335,1.26,26.49666666666667,,,,,,,,,,,,,,44.02,3.17,6.4,0.71,,,,,49.25,1.065,21.85,71.0,21.6,1.115,48.09,,1.86,6.88,18.4,12.185229,29.7110022,24.82677032,,8.703735001,5.982761535,7.503802603,11.08669934,0.48,1.19,0.5,3.83
2018-03-27 06:00:00,,,,,,,,,51.61,0.7,30.9,1.01,,,,,,,,,,,,50.89666666666667,1.1133333333333333,17.676666666666666,29.46666666666667,0.25333333333333335,1.2133333333333334,26.879999999999995,48.49,1.97,7.07,19.8,16.05367793,38.51888668,6.088469185,,9.990059642,8.598409542999999,6.163021869,0.47,1.1,46.65,1.97,8.5,0.74,51.56,0.65,31.9,1.13,48.74,1.53,21.1,,,0.98,49.13,620.0,1.6,7.76,21.1,13.77436282,35.81334333,22.47001499,,7.702398801,4.14167916,2.3988006,13.699400299999999,0.47,0.93,0.5,3.83
2018-03-27 09:00:00,,,,,,,,,,,,,5.7,,,280.0,,,,,273.0,960.0,8.0,51.10999999999999,0.9233333333333333,17.476666666666667,28.99,0.26,1.1866666666666668,27.743333333333336,,,,,,,,,,,,,,45.62,1.9,6.99,0.78,,,,,49.099999999999994,0.765,20.68,73.4,20.9,0.99,48.41,,1.57,6.15,19.97,17.38337243,35.83528799,9.616888194,,10.78967944,7.140995568999999,6.515506906000001,12.71826948,0.59,1.01,0.5,3.83
2018-03-27 12:00:00,,,,,,,,,,,,,,50.52,1.604,,,,,,,,,51.45666666666667,0.7766666666666667,17.073333333333334,28.399999999999995,0.28,1.2533333333333332,27.75,47.55,2.04,5.41,18.6,15.18869183,34.04453927,13.57514335,,10.09467929,8.227763702,5.04067209,0.74,1.08,45.81,1.36,7.4,0.81,,,,,48.58,0.43,19.6,,,1.08,48.08,,1.31,5.97,20.0,11.43348906,25.6946152,32.98500123,,8.75338087,7.10597492,5.95033194,8.077206786,0.67,1.45,0.5,3.83
2018-03-27 15:00:00,,11.4,17.7,19.9,4.7,5.6,0.4,40.2,,,,,7.1,,,390.0,,,,,,1050.0,,50.796666666666674,0.6633333333333333,16.923333333333336,27.2,0.31666666666666665,1.7266666666666666,28.723333333333333,,,,,,,,,,,,,,44.86,2.42,7.0,0.9,,,,,48.625,0.59,19.7,72.4,20.5,1.355,47.93,,1.38,5.39,18.5,14.36984688,26.99254024,22.06517472,,11.17000393,7.3812328229999995,9.619159796,8.402041618,0.59,1.35,0.5,3.83
2018-03-27 18:00:00,,,,,,,,,50.91,0.83,31.5,1.9,,,,,,,,,,,,49.80666666666667,0.89,17.37333333333333,28.2,0.3433333333333333,2.256666666666667,29.12,48.28,1.33,5.86,19.5,12.50727167,25.62536358,26.81791739,,11.02385108,7.155322862,9.220477022,0.69,1.4,45.03,2.46,7.4,0.85,50.72,0.68,32.0,1.82,48.52,0.93,20.5,,,1.86,48.53,461.0,1.48,5.33,20.3,18.26211506,31.77369301,12.55669611,,13.1773693,5.896395321,7.257101934,11.07662927,0.7,1.25,0.5,3.83
2018-03-27 21:00:00,,,,,,,,,,,,,8.6,,,,,,,,,,,50.096666666666664,0.9,17.209999999999997,29.433333333333334,0.30333333333333334,1.8933333333333333,27.67,,,,,,,,,,,,,,51.74,1.95,9.7,0.73,,,,,48.995000000000005,1.025,21.0,66.7,24.7,1.325,48.66,,1.5,6.34,20.7,13.54461422,31.39030372,12.29956612,,10.67723071,8.413506885,9.356725146,14.318053200000001,0.6,1.32,0.5,3.83
2018-03-28 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,50.446666666666665,0.9033333333333333,17.246666666666666,30.066666666666666,0.26333333333333336,1.5566666666666666,25.5,48.73,1.36,6.72,20.6,13.99450298,29.98167659,16.90334402,,10.37562987,9.52817224,9.276225378,0.51,1.28,45.0,2.45,7.3,0.77,,,,,49.46,0.8,21.8,,,1.22,47.98,,1.65,5.97,19.0,13.78504673,30.89953271,20.96962617,,8.557242991,5.403037382999999,9.433411215,10.9521028,0.57,1.57,0.5,3.83
2018-03-28 03:00:00,,,,,,,,,,,,,7.4,,,,,,,,,,,50.38999999999999,0.9466666666666667,17.28,29.433333333333334,0.26,1.6500000000000001,24.45,,,,,,,,,,,,,,46.02,1.14,7.4,0.75,,,,,49.305,0.745,21.55,72.7,19.9,1.31,47.5,,1.94,6.24,19.5,12.5483871,31.33870968,17.98387097,,9.14516129,6.983870968,10.79032258,11.20967742,0.42,1.32,0.5,3.67
2018-03-28 06:00:00,,,,,,,,,51.14,0.6,32.6,1.41,,,,,,,,,,,,50.80666666666667,0.64,17.296666666666667,28.833333333333332,0.26333333333333336,1.5933333333333335,20.703333333333333,49.11,1.2,6.6,21.3,13.825608800000001,28.59387274,22.4666143,,9.4854674,6.107619796,9.190887667,0.48,1.14,45.99,1.6,8.6,0.7829999999999999,51.45,0.64,32.7,1.42,48.99,0.46,20.4,,,1.25,49.01,726.0,1.33,7.16,22.4,12.05628398,22.68947873,25.05596418,,9.641829228999999,10.72913335,10.39334826,9.433962264,0.48,1.77,0.5,3.67
2018-03-28 09:00:00,,,,,,,,,,,,,7.3,,,310.0,,,,,183.0,970.0,7.5,50.586666666666666,0.7466666666666667,17.503333333333334,30.516666666666666,0.24666666666666667,1.5266666666666666,19.66,,,,,,,,,,,,,,44.84,2.36,7.5,0.88,,,,,49.445,0.835,22.8,75.5,17.2,1.325,47.27,,2.09,6.54,20.2,12.12121212,27.382068100000005,25.57013433,,8.544204936,8.481724461,7.856919713,10.04373633,0.49,1.63,0.5,3.67
2018-03-28 12:00:00,,,,,,,,,,,,,,49.69,1.6219999999999999,,,,,,,,,50.20666666666667,0.7666666666666667,16.643333333333334,29.313333333333333,0.2966666666666667,1.7866666666666664,19.33666666666667,48.57,1.32,5.11,19.97,12.55933544,28.89636076,18.59177215,,9.810126582,8.247626582,10.79905063,0.65,1.38,45.32,1.83,7.95,0.83,,,,,48.72,0.74,22.6,,,1.78,48.6,,1.16,5.33,19.88,16.05113636,34.89583333,11.69507576,,11.33207071,7.544191919,7.1496212120000004,11.33207071,0.63,1.27,0.5,3.67
2018-03-28 15:00:00,,,,,,,,,,,,,7.1,,,,,,,,,,,50.11333333333332,0.7933333333333333,17.483333333333334,28.80333333333333,0.2966666666666667,1.4666666666666668,23.473333333333333,,,,,,,,,,,,,,45.01,2.35,7.1,0.82,,,,,49.260000000000005,0.86,21.385,79.589,13.2648,1.33,48.49,,1.44,6.77,20.2,13.07053942,30.37937167,12.12211025,,10.64018969,10.55127445,12.507409599999999,10.72910492,0.61,1.43,0.5,3.67
2018-03-28 18:00:00,,,,,,,,,51.91,0.65,30.7,1.44,,,,380.0,,,,,,1100.0,,50.25333333333333,1.0566666666666669,16.683333333333334,28.7,0.29000000000000004,1.5366666666666664,27.85666666666667,49.05,1.4,4.99,21.6,10.74085094,25.31984528,29.81255579,,9.401963701,7.527521571,9.193692353,0.66,1.17,45.81,1.45,7.7,0.75,51.75,0.63,31.2,1.19,49.44,0.95,21.9,,,1.18,49.12,496.0,0.99,4.77,21.3,14.80019734,34.55846078,14.01085348,,12.45683276,7.770103601000001,6.339417859,10.06413419,0.58,1.29,0.5,3.67
2018-03-28 21:00:00,,,,,,,,,,,,,6.5,,,,,,,,,,,50.94333333333333,0.8133333333333334,16.743333333333332,28.833333333333332,0.27,1.47,23.080000000000002,,,,,,,,,,,,,,52.29,1.65,9.0,0.68,,,,,49.129999999999995,0.815,20.85,67.6,25.9,1.225,48.97,,1.37,6.37,21.3,12.66532168,28.67070164,21.43017261,,9.84084286,8.338937458,8.809683927,10.24433983,0.58,1.17,0.5,3.67
2018-03-29 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,50.19,0.8266666666666668,17.176666666666666,29.23,0.27,1.4766666666666666,25.566666666666663,48.76,1.15,6.94,20.6,13.04591265,25.83986562,19.51287794,,12.06606943,6.830907055,14.36170213,0.62,1.14,45.4,1.83,7.1,0.77,,,,,49.2,0.76,21.0,,,1.18,48.41,,1.26,5.29,20.3,15.07561437,32.06521739,16.96597353,,11.3657845,8.577504726,4.560491493,11.38941399,0.52,1.64,0.5,3.67
2018-03-29 03:00:00,,,,,,,,,,,,,7.6,,,,,,,,,,,50.70666666666667,0.7666666666666666,17.27,29.52,0.2933333333333334,1.6500000000000001,25.929999999999996,,,,,,,,,,,,,,44.54,2.62,6.6,0.88,,,,,49.245000000000005,0.645,21.674999999999997,73.7,18.7,1.5150000000000001,47.68,,1.33,5.0,18.3,13.33232901,24.20909913,22.88339861,,12.32298885,10.12353118,9.505875264,7.622777945,0.69,1.98,0.5,3.77
2018-03-29 06:00:00,,,,,,,,,50.36,0.85,31.9,1.33,,,,,,,,,,,,49.903333333333336,1.09,16.906666666666666,28.3,0.31,1.8066666666666666,26.80666666666667,47.09,1.75,5.6,17.5,14.63299504,28.48713713,17.13476516,,12.20202974,9.830068445,8.99221147,0.86,1.94,44.87,2.33,7.2,0.81,50.81,0.76,30.5,1.42,48.81,1.05,19.9,,,1.07,47.55,407.0,1.41,4.92,18.6,9.456440804,17.53536858,34.84735666,,9.810126582,9.95904691,12.15562174,6.236038719,0.67,2.0,0.5,3.77
2018-03-29 09:00:00,,,,,,,,,,,,,6.7,,,330.0,,,,,152.0,980.0,7.6,50.526666666666664,0.8733333333333334,16.56,30.366666666666664,0.27,1.3699999999999999,27.090000000000003,,,,,,,,,,,,,,45.51,1.91,7.2,0.73,,,,,49.18,0.9450000000000001,20.75,70.9,22.4,1.08,48.18,,1.51,4.36,19.2,12.88594389,28.73255322,26.81516989,,10.17904977,6.583956013,6.175102213,8.628225011,0.61,1.09,0.5,3.77
2018-03-29 12:00:00,,,,,,,,,,,,,,50.63,1.608,,,,,,,,,51.04333333333333,0.8033333333333333,15.826666666666666,30.96666666666667,0.26333333333333336,1.28,24.326666666666664,47.86,1.38,5.02,18.6,10.98955132,25.55623848,34.46834665,,8.948985863999999,6.724031961000001,5.826674862000001,0.64,1.57,45.16,2.19,7.5,0.79,,,,,49.09,0.94,20.8,,,1.06,47.8,,1.16,5.0,18.6,6.746821872000001,13.95313218,53.12452137,,7.152703324,6.409863685,8.24781743,4.365140144,0.63,1.73,0.5,3.77
2018-03-29 15:00:00,,,,,,,,,,,,,7.3,,,,,,,,,,,50.53666666666667,0.89,16.833333333333332,29.400000000000002,0.27,1.45,20.173333333333336,,,,,,,,,,,,,,45.04,2.67,7.6,0.83,,,,,48.73,0.9650000000000001,20.7,76.3,16.4,1.26,48.22,,1.98,5.15,19.2,14.11706837,35.36645352,16.37973438,,9.444171176000001,7.820954255,4.279390063999999,12.59222823,0.55,1.06,0.5,3.77
2018-03-29 18:00:00,,,,,,,,,51.41,0.96,29.5,1.13,,,,320.0,,,,,,1000.0,,50.423333333333325,1.1233333333333333,17.083333333333332,28.286666666666665,0.26666666666666666,1.3499999999999999,24.653333333333336,48.59,1.28,5.66,20.0,15.39805341,25.43049663,17.49438483,,13.0272024,9.732967307000001,11.40504118,0.62,1.13,45.28,1.83,7.8,0.81,51.18,0.8,28.6,1.19,48.78,1.45,21.25,,,1.21,48.55,567.0,1.36,4.42,20.4,16.96888292,34.36310723,14.90933512,,11.12603537,6.5592119989999995,4.790687262,11.28274009,0.67,1.2,0.5,3.77
2018-03-29 21:00:00,,,,,,,,,,,,,6.5,,,,,,,,,,,50.76,0.8866666666666667,16.906666666666666,28.66,0.26666666666666666,1.2633333333333334,23.689999999999998,,,,,,,,,,,,,,46.1,1.21,7.7,0.7,,,,,49.185,0.9349999999999999,21.765,77.5,16.0,1.09,48.54,,1.46,5.68,21.5,15.6664561,28.06906717,17.56159191,,12.73952411,9.728363866,7.959570436,8.275426406000001,0.41,1.53,0.5,3.77
2018-03-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,50.77333333333333,0.8033333333333333,17.176666666666666,28.333333333333332,0.26333333333333336,1.2333333333333334,23.416666666666668,48.2,1.3,5.67,19.22,15.69139023,27.74878867,17.64815505,,11.92694745,9.262020127000001,8.553857622,0.52,1.5,45.9,1.8,8.63,0.75,,,,,48.65,1.02,20.7,,,1.07,48.3,,1.22,6.86,19.2,14.75031473,23.73059169,24.94754511,,12.50524549,9.630717583,8.078052875,6.3575325220000005,0.59,1.36,0.5,3.77
2018-03-30 03:00:00,,9.8,16.4,29.3,4.5,6.5,0.4,33.2,,,,,6.7,,,,,,,,,,,50.419999999999995,0.7833333333333333,17.26,29.403333333333336,0.26333333333333336,1.47,25.63,,,,,,,,,,,,,,45.64,1.73,7.3,0.77,,,,,49.155,0.69,20.4,73.9,19.4,1.225,48.12,,1.1,6.43,19.1,10.7113766,19.53570459,35.48737442,,10.08688569,8.770024437,9.679609014,5.729025251,0.64,1.47,0.5,3.52
2018-03-30 06:00:00,,,,,,,,,51.3,0.71,30.7,1.21,,,,,,,,,,,,50.843333333333334,0.63,17.49,30.099999999999998,0.26,1.4066666666666665,24.52,48.27,1.07,7.06,19.3,14.35192337,27.65332921,21.52016067,,10.25799475,8.913950255,6.766568824,0.64,1.44,45.65,1.77,7.6,0.74,50.98,0.69,30.5,1.31,48.97,0.72,20.4,,,1.2,48.59,425.0,0.86,6.74,19.6,11.087719300000002,27.10526316,25.175438600000003,,7.385964912,6.701754386,10.87719298,11.66666667,0.56,0.99,0.5,3.52
2018-03-30 09:00:00,,,,,,,,,,,,,7.2,50.11,1.618,240.0,,,,,165.0,980.0,7.8,50.416666666666664,0.9500000000000001,17.330000000000002,28.46666666666667,0.26,1.4133333333333333,23.843333333333334,,,,,,,,,,,,,,45.35,2.01,7.8,0.76,,,,,49.36,0.73,21.4,71.1,21.7,1.105,48.78,,1.19,5.62,20.7,14.16872977,23.10036184,20.31993906,,12.15006665,9.007808037,12.20719863,9.04589602,0.51,1.29,0.5,3.52
2018-03-30 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,50.73666666666666,0.91,17.36,28.633333333333336,0.26333333333333336,1.3833333333333335,22.30666666666667,48.39,1.21,6.17,19.7,11.65793413,24.476047899999998,36.82634731,,7.821856287,6.437125749,4.5658682630000005,0.61,1.38,45.32,2.39,7.9,0.76,,,,,48.55,1.04,20.3,,,1.16,48.32,,1.0,6.25,19.8,14.60541814,29.18138987,24.14605418,,10.07067138,6.919905771,5.830388693,9.246171967,0.64,1.52,0.5,3.52
2018-03-30 15:00:00,,13.0,19.7,22.9,3.9,3.1,0.2,37.1,,,,,5.7,,,,,,,,,,,50.68,0.9133333333333334,16.99,29.3,0.2733333333333334,1.4166666666666667,24.159999999999997,,,,,,,,,,,,,,45.85,3.11,8.7,0.9,,,,,49.285,0.985,21.55,77.5,16.8,1.2149999999999999,47.6,,2.2,7.21,21.2,3.750434078,34.22849867,20.81259405,,11.22815141,8.461627502999999,9.133001505,12.38569279,0.43,1.46,0.5,3.52
2018-03-30 18:00:00,,,,,,,,,51.5,0.8,32.3,1.4,,,,300.0,,,,,,1220.0,,50.120000000000005,0.9433333333333334,17.58666666666667,29.566666666666663,0.2833333333333334,1.5733333333333333,26.016666666666666,48.4,1.5,5.9,19.6,13.72978898,22.44450534,22.37599342,,13.03096739,10.46862154,10.74266922,0.64,1.1,43.0,1.22,8.14,0.8,50.9,0.73,32.5,1.41,48.6,1.28,22.2,,,1.43,48.2,390.0,1.64,5.4,19.72,14.38697318,32.24137931,18.3908046,,10.4789272,6.130268199,7.75862069,10.61302682,0.6,1.7,0.5,3.52
2018-03-30 21:00:00,,,,,,,,,,,,,7.8,,,,,,,,,,,50.43,0.7966666666666665,17.626666666666665,30.3,0.27,1.6533333333333333,25.98,,,,,,,,,,,,,,45.71,2.03,8.5,0.76,,,,,48.85,1.5750000000000002,21.8,75.3,16.93,1.3900000000000001,48.46,,1.35,6.87,19.9,14.24847958,34.17318274,12.88734434,,10.42571677,7.240081088999999,8.282652766,12.74254272,0.55,1.45,0.5,3.52
2018-03-31 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,50.31666666666666,0.73,17.756666666666668,30.066666666666666,0.25666666666666665,1.54,29.596666666666668,48.28,1.22,4.97,20.1,10.97086075,20.70632469,32.33516852,,9.292332483,9.278904257,10.91714784,0.61,1.75,46.2,1.52,8.9,0.75,,,,,49.12,0.96,22.9,,,1.35,46.97,,2.15,6.51,19.9,15.00674244,30.59140821,11.75110769,,12.61799268,8.861491042,9.246773261,11.92448469,0.4,3.38,0.5,3.52
2018-03-31 03:00:00,,,,,,,,,,,,,7.3,,,,,,,,,,,50.27,0.7466666666666667,17.863333333333333,29.53333333333333,0.2833333333333334,1.7266666666666666,31.459999999999997,,,,,,,,,,,,,,45.26,1.81,7.3,0.85,,,,,49.364999999999995,0.66,21.65,73.7,19.0,1.3399999999999999,48.32,,1.18,6.2,19.8,15.71699905,29.36847104,9.164292498,,15.07597341,11.30104463,9.805318139,9.567901235,0.69,1.53,0.5,3.58
2018-03-31 06:00:00,,,,,,,,,51.68,0.61,31.8,1.5,,,,,,,,,,,,50.01333333333333,0.7866666666666666,18.273333333333333,29.23333333333333,0.3,2.0433333333333334,24.103333333333335,47.89,1.26,7.09,18.7,12.62965223,33.04860687,21.47651007,,9.294285132999999,7.3622127310000005,9.863738052,0.68,1.65,45.88,1.46,7.7,0.81,51.07,0.52,32.6,1.58,48.97,0.8,21.5,,,1.89,48.65,443.0,1.31,6.72,21.0,13.58337557,24.64943403,19.04037844,,11.52221659,8.447372867,10.50853185,12.24869066,0.75,1.38,0.5,3.58
2018-03-31 09:00:00,,,,,,,,,,,,,7.4,50.86,1.61,320.0,,,,,178.0,1090.0,8.4,50.14333333333334,1.03,17.58666666666667,29.2,0.29666666666666663,1.7299999999999998,21.72,,,,,,,,,,,,,,45.3,2.09,7.2,0.79,,,,,49.370000000000005,0.715,21.95,71.8,20.8,1.355,47.83,,1.76,6.2,19.4,13.408521300000002,26.02339181,21.70008354,,11.38262322,9.962406015,8.834586466000001,8.688387636,0.71,1.76,0.5,3.58
2018-03-31 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,50.089999999999996,0.8066666666666666,17.28,30.233333333333334,0.3,1.9533333333333331,22.22,48.42,1.34,5.75,20.4,11.84448463,26.98915009,23.50813743,,9.990958409,7.707956599999999,9.154611212,0.64,1.63,45.73,1.62,8.0,0.86,,,,,49.51,0.71,23.4,,,1.64,48.47,,1.25,5.32,20.2,13.91522588,24.40044618,18.51645287,,13.38538762,9.620747351,11.71221417,8.449525934,0.71,1.44,0.5,3.58
2018-03-31 15:00:00,,9.4,17.8,28.4,4.1,4.9,0.3,35.0,,,,,5.5,,,,,,,,,,,50.02,0.6733333333333333,17.4,29.96666666666667,0.32,2.276666666666667,21.83666666666667,,,,,,,,,,,,,,45.28,1.82,7.3,0.78,,,,,49.095,0.72,21.25,75.9,18.6,1.5,47.44,,0.92,5.76,19.1,8.526162185,24.28601209,33.31248697,,7.650614967999999,7.734000417000001,11.04857202,7.442151345,0.96,1.86,0.5,3.58
2018-03-31 18:00:00,,,,,,,,,48.37,0.65,31.0,3.62,,,,260.0,,,,,,1020.0,,50.173333333333325,0.71,17.14666666666667,29.333333333333332,0.32,2.1533333333333333,23.856666666666666,47.65,1.47,5.5,19.05,17.71946874,35.1797862,10.13929381,,12.16391318,6.835114998,8.373825721000001,0.8,2.02,45.24,2.14,7.27,0.87,48.7,0.62,31.44,3.34,48.84,0.74,20.5,,,1.31,48.07,408.0,1.2,6.37,19.62,13.62987145,28.81044685,23.79106305,,10.85492757,7.059783717999999,5.774331769,10.0795756,0.79,1.62,0.5,3.58
2018-03-31 21:00:00,,,,,,,,,,,,,7.2,,,,,,,,,,,50.126666666666665,0.79,16.820000000000004,29.53333333333333,0.3166666666666667,2.1566666666666667,27.026666666666667,,,,,,,,,,,,,,46.71,0.91,9.0,0.79,,,,,48.855,0.715,20.560000000000002,74.8,18.0,1.755,49.27,,0.93,6.38,21.7,17.203456399999997,43.78109453,8.143493061000001,,8.143493061000001,4.634721131,3.796805446,14.29693637,0.48,1.21,0.5,3.58
2018-04-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,51.583333333333336,0.45,16.66333333333333,29.3,0.29666666666666663,1.3733333333333333,24.91,49.08,0.36,6.34,20.5,16.24634503,33.60745614,18.36622807,,10.30701754,5.171783626,5.445906432999999,0.42,1.16,46.43,0.81,8.6,0.78,,,,,49.58,0.51,21.4,,,1.18,48.68,,0.83,7.28,20.6,17.81086297,33.71932727,11.24896609,,13.26164875,8.629721533,4.383788255,10.94568514,0.66,1.35,0.5,3.58
2018-04-01 03:00:00,,,,,,,,,,,,,8.1,,,,,,,,,,,51.71,0.43,16.993333333333336,29.7,0.29666666666666663,1.4433333333333334,24.58,,,,,,,,,,,,,,46.71,0.83,8.3,0.8,,,,,48.66,0.5349999999999999,19.9,62.5,24.7,1.16,48.71,,1.1,4.54,20.99,14.02993052,18.89363976,18.80010689,,20.082843399999998,14.818279,6.614110102000001,6.761090326000001,0.43,1.47,0.5,3.769931663
2018-04-01 06:00:00,,,,,,,,,49.21,0.42,32.4,3.34,,,,,,,,,,,,51.589999999999996,0.39666666666666667,17.220000000000002,29.63,0.2866666666666667,1.4366666666666668,23.686666666666667,48.18,0.71,5.73,19.76,16.38700464,38.91467333,8.889682256,,9.60371296,6.747590146,7.300963941,0.74,1.61,46.34,1.37,8.3,0.87,51.69,0.43,31.45,1.34,49.12,0.42,20.6,,,1.05,48.18,514.0,1.42,5.66,19.35,14.67712889,31.41240031,18.80627733,,11.02392591,7.203498842,4.708001029,12.16876769,0.71,1.29,0.5,3.769931663
2018-04-01 09:00:00,,,,,,,,,,,,,6.5,,,240.0,,,,,267.0,970.0,7.7,51.526666666666664,0.47000000000000003,18.060000000000002,29.823333333333334,0.2933333333333333,1.6166666666666665,25.136666666666667,,,,,,,,,,,,,,46.36,1.07,8.5,0.85,,,,,49.005,0.485,20.675,55.6572,20.5585,1.29,47.76,,0.98,4.21,19.1,14.89679184,27.53046506,14.94653071,,12.4098483,11.19124596,10.04725193,8.977866202000001,0.67,2.16,0.5,3.769931663
